sample_id,label,n_particles,pattern_params,seed_offset
sample_000505,C11_Hotspot_Elliptic,700,"{""center_angle"": ""random"", ""center_angle_rad"": 5.570118497378944, ""center_radius_ratio"": 0.5118501523988451, ""mode"": ""random"", ""n_particles"": 700, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 4.665373772626081, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.08541644721413748, ""sigma_y_ratio"": 0.05456306689180966, ""wafer_radius_mm"": 150.0}",505
sample_000506,C03_Ring,1425,"{""n_particles"": 1425, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.46223344327250654, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.1391352583792544}",506
sample_000507,C03_Ring,746,"{""n_particles"": 746, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6566713285157503, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.13072335342982722}",507
sample_000508,C04_Sector_Edge,1374,"{""angle_center_rad"": 2.2427638285922855, ""angle_width_deg"": 43.5092188169332, ""edge_width_ratio"": 0.07423139881968983, ""n_particles"": 1374, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.4645853046295576, ""radial_beta_beta"": 2.127143170606743, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 5.77404702180417, ""wafer_radius_mm"": 150.0}",508
sample_000509,C07_StraightLine,1450,"{""angle_deg"": 48.6721857871042, ""n_particles"": 1450, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.05025852001019976, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.6837263670241097, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.017596760829499278}",509
sample_000510,C03_Ring,803,"{""n_particles"": 803, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.590319425161848, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.18582490027801388}",510
sample_000511,C07_StraightLine,1208,"{""angle_deg"": 19.194594817020583, ""n_particles"": 1208, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.14740902992736912, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7710575899997728, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03662018047330275}",511
sample_000512,C03_Ring,1031,"{""n_particles"": 1031, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.45369127599164377, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.08993983964406134}",512
sample_000513,C03_Ring,545,"{""n_particles"": 545, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6810037423564472, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.17835481232485487}",513
sample_000514,C01_Uniform,1463,"{""n_particles"": 1463, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",514
sample_000515,C11_Hotspot_Elliptic,545,"{""center_angle"": ""random"", ""center_angle_rad"": 0.5453660414494915, ""center_radius_ratio"": 0.1213401113631101, ""mode"": ""random"", ""n_particles"": 545, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 2.925109566637405, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.07809218866529133, ""sigma_y_ratio"": 0.06286876471854216, ""wafer_radius_mm"": 150.0}",515
sample_000516,C04_Sector_Edge,713,"{""angle_center_rad"": 0.20224980787130253, ""angle_width_deg"": 49.784224869444465, ""edge_width_ratio"": 0.11643361716833019, ""n_particles"": 713, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.3424699717988338, ""radial_beta_beta"": 2.93642617875505, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 7.577773252723177, ""wafer_radius_mm"": 150.0}",516
sample_000517,C07_StraightLine,1525,"{""angle_deg"": 56.70036358934598, ""n_particles"": 1525, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.29558617622076594, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.39539733870516824, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04459843895963922}",517
sample_000518,C04_Sector_Edge,1022,"{""angle_center_rad"": 3.2621479923089223, ""angle_width_deg"": 45.729105332686174, ""edge_width_ratio"": 0.15288335033912875, ""n_particles"": 1022, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.899778347923977, ""radial_beta_beta"": 1.3320898573832056, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 8.16104669614044, ""wafer_radius_mm"": 150.0}",518
sample_000519,C01_Uniform,860,"{""n_particles"": 860, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",519
sample_000520,C04_Sector_Edge,1374,"{""angle_center_rad"": 4.339276633445666, ""angle_width_deg"": 32.4622177634744, ""edge_width_ratio"": 0.20158906792877052, ""n_particles"": 1374, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.5980600361550246, ""radial_beta_beta"": 1.3861530666135402, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 1.8217496725247808, ""wafer_radius_mm"": 150.0}",520
sample_000521,C11_Hotspot_Elliptic,1497,"{""center_angle"": ""random"", ""center_angle_rad"": 5.5713081407588705, ""center_radius_ratio"": 0.7711104267251548, ""mode"": ""random"", ""n_particles"": 1497, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 5.64107784767019, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.11259971563939923, ""sigma_y_ratio"": 0.06378413479032899, ""wafer_radius_mm"": 150.0}",521
sample_000522,C03_Ring,1111,"{""n_particles"": 1111, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6773035110342425, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04107108643567635}",522
sample_000523,C04_Sector_Edge,712,"{""angle_center_rad"": 6.201234568860245, ""angle_width_deg"": 63.87967766889768, ""edge_width_ratio"": 0.21644496894256476, ""n_particles"": 712, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.3133199420570927, ""radial_beta_beta"": 1.5579795580761016, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 2.959411194531812, ""wafer_radius_mm"": 150.0}",523
sample_000524,C03_Ring,1294,"{""n_particles"": 1294, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.888556593871054, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.19900930018574542}",524
sample_000525,C03_Ring,918,"{""n_particles"": 918, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.48672300623779513, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.034905705578909006}",525
sample_000526,C01_Uniform,1135,"{""n_particles"": 1135, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",526
sample_000527,C03_Ring,966,"{""n_particles"": 966, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6641462060652055, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.14383486570667048}",527
sample_000528,C07_StraightLine,991,"{""angle_deg"": 157.58155243279097, ""n_particles"": 991, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.2549968993648975, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.5230674455955285, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03532321109903909}",528
sample_000529,C11_Hotspot_Elliptic,571,"{""center_angle"": ""random"", ""center_angle_rad"": 4.115299743296785, ""center_radius_ratio"": 0.11017351853394602, ""mode"": ""random"", ""n_particles"": 571, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 0.4811099549525039, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.10278142933946598, ""sigma_y_ratio"": 0.019800786172497267, ""wafer_radius_mm"": 150.0}",529
sample_000530,C07_StraightLine,1063,"{""angle_deg"": 8.935309855359053, ""n_particles"": 1063, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.29918769147398405, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.6961231083679522, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.02421530598820106}",530
sample_000531,C01_Uniform,1504,"{""n_particles"": 1504, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",531
sample_000532,C04_Sector_Edge,794,"{""angle_center_rad"": 1.9739105773886678, ""angle_width_deg"": 20.38503731353866, ""edge_width_ratio"": 0.13401386669965698, ""n_particles"": 794, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.490416409292829, ""radial_beta_beta"": 2.73813336029509, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 0.706889240203294, ""wafer_radius_mm"": 150.0}",532
sample_000533,C04_Sector_Edge,772,"{""angle_center_rad"": 0.08104450156234697, ""angle_width_deg"": 57.95629998248218, ""edge_width_ratio"": 0.1937479418828713, ""n_particles"": 772, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.9693428540574445, ""radial_beta_beta"": 3.2557753352873213, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 6.244522717057209, ""wafer_radius_mm"": 150.0}",533
sample_000534,C11_Hotspot_Elliptic,1098,"{""center_angle"": ""random"", ""center_angle_rad"": 0.9132539307786286, ""center_radius_ratio"": 0.05591456552117079, ""mode"": ""random"", ""n_particles"": 1098, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 3.8988597045009525, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.09354709458470051, ""sigma_y_ratio"": 0.03985891120150727, ""wafer_radius_mm"": 150.0}",534
sample_000535,C11_Hotspot_Elliptic,1280,"{""center_angle"": ""random"", ""center_angle_rad"": 3.494036735856433, ""center_radius_ratio"": 0.13197262309043822, ""mode"": ""random"", ""n_particles"": 1280, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 4.386190756430347, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.07761520497982922, ""sigma_y_ratio"": 0.06749272131646399, ""wafer_radius_mm"": 150.0}",535
sample_000536,C04_Sector_Edge,1136,"{""angle_center_rad"": 5.777632788422304, ""angle_width_deg"": 70.66296055532875, ""edge_width_ratio"": 0.1637291728415361, ""n_particles"": 1136, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.141692003006143, ""radial_beta_beta"": 1.380875494203514, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 2.3132173292751093, ""wafer_radius_mm"": 150.0}",536
sample_000537,C04_Sector_Edge,688,"{""angle_center_rad"": 0.06268877287929138, ""angle_width_deg"": 20.3344970852475, ""edge_width_ratio"": 0.29443632174002465, ""n_particles"": 688, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.2209999541633563, ""radial_beta_beta"": 0.9771045745216884, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 8.586193091109218, ""wafer_radius_mm"": 150.0}",537
sample_000538,C03_Ring,616,"{""n_particles"": 616, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.42338619178629894, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.15524870794126533}",538
sample_000539,C01_Uniform,711,"{""n_particles"": 711, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",539
sample_000540,C04_Sector_Edge,1194,"{""angle_center_rad"": 1.2338674249204715, ""angle_width_deg"": 28.243528023285442, ""edge_width_ratio"": 0.06875041242463444, ""n_particles"": 1194, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.3454613741767965, ""radial_beta_beta"": 0.9076277616833144, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 4.6583326516814445, ""wafer_radius_mm"": 150.0}",540
sample_000541,C04_Sector_Edge,1449,"{""angle_center_rad"": 3.261929669944755, ""angle_width_deg"": 66.81154613031784, ""edge_width_ratio"": 0.2156057504477497, ""n_particles"": 1449, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.3275741204803584, ""radial_beta_beta"": 0.9942764813093636, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 1.6108918415454347, ""wafer_radius_mm"": 150.0}",541
sample_000542,C07_StraightLine,848,"{""angle_deg"": 61.35675435322548, ""n_particles"": 848, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.0763946102184172, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7927610905987506, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.019115634345584158}",542
sample_000543,C03_Ring,1133,"{""n_particles"": 1133, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.7148016324027784, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.09169838520889584}",543
sample_000544,C01_Uniform,654,"{""n_particles"": 654, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",544
sample_000545,C11_Hotspot_Elliptic,1152,"{""center_angle"": ""random"", ""center_angle_rad"": 4.468305024278577, ""center_radius_ratio"": 0.34320758832871767, ""mode"": ""random"", ""n_particles"": 1152, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 1.3397110264660579, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.0953919695390632, ""sigma_y_ratio"": 0.026981196749986634, ""wafer_radius_mm"": 150.0}",545
sample_000546,C07_StraightLine,986,"{""angle_deg"": 127.01404913028826, ""n_particles"": 986, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.15286256249636004, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.6188169732246147, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04373620142910932}",546
sample_000547,C07_StraightLine,885,"{""angle_deg"": 23.72996295929972, ""n_particles"": 885, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.23820844675070296, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.6489209911753504, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.0422400271585023}",547
sample_000548,C07_StraightLine,1130,"{""angle_deg"": 104.11771968907196, ""n_particles"": 1130, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.14999912175358568, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7147972532253557, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.023474441539795044}",548
sample_000549,C11_Hotspot_Elliptic,1363,"{""center_angle"": ""random"", ""center_angle_rad"": 4.04263275208827, ""center_radius_ratio"": 0.5682415113045005, ""mode"": ""random"", ""n_particles"": 1363, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 6.141564806987268, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.09963785221622552, ""sigma_y_ratio"": 0.079182505268798, ""wafer_radius_mm"": 150.0}",549
sample_000550,C11_Hotspot_Elliptic,1049,"{""center_angle"": ""random"", ""center_angle_rad"": 4.90848637238991, ""center_radius_ratio"": 0.3589517690010859, ""mode"": ""random"", ""n_particles"": 1049, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 0.7243928327249088, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.08315652123589276, ""sigma_y_ratio"": 0.05195317859455674, ""wafer_radius_mm"": 150.0}",550
sample_000551,C01_Uniform,602,"{""n_particles"": 602, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",551
sample_000552,C03_Ring,1239,"{""n_particles"": 1239, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6743084136601853, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.06296406479653266}",552
sample_000553,C07_StraightLine,687,"{""angle_deg"": 97.21071724874334, ""n_particles"": 687, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.2858004236064992, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.8019770542250371, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.037408397079982655}",553
sample_000554,C04_Sector_Edge,1043,"{""angle_center_rad"": 3.138181685061739, ""angle_width_deg"": 27.333156116399486, ""edge_width_ratio"": 0.10268218810522657, ""n_particles"": 1043, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.566025801383952, ""radial_beta_beta"": 1.8196206576935074, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 6.594940368763392, ""wafer_radius_mm"": 150.0}",554
sample_000555,C07_StraightLine,1053,"{""angle_deg"": 41.8440198663715, ""n_particles"": 1053, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.11049603693377588, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7952167811843558, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.023978261824001326}",555
sample_000556,C01_Uniform,567,"{""n_particles"": 567, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",556
sample_000557,C07_StraightLine,1322,"{""angle_deg"": 22.986808705521835, ""n_particles"": 1322, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.14999257484334327, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.4073331368955193, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.010786697131081654}",557
sample_000558,C07_StraightLine,1256,"{""angle_deg"": 48.08359273426442, ""n_particles"": 1256, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.023298284111947898, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7728781826918838, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04865309930842809}",558
sample_000559,C11_Hotspot_Elliptic,666,"{""center_angle"": ""random"", ""center_angle_rad"": 0.40924724480335073, ""center_radius_ratio"": 0.04257698291436275, ""mode"": ""random"", ""n_particles"": 666, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 1.3536223879273037, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.0882767932268661, ""sigma_y_ratio"": 0.023258330023107673, ""wafer_radius_mm"": 150.0}",559
sample_000560,C01_Uniform,1444,"{""n_particles"": 1444, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",560
sample_000561,C11_Hotspot_Elliptic,1366,"{""center_angle"": ""random"", ""center_angle_rad"": 3.446296070757696, ""center_radius_ratio"": 0.25470328791183355, ""mode"": ""random"", ""n_particles"": 1366, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 1.918435652224258, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.04201668397013404, ""sigma_y_ratio"": 0.03487031918568919, ""wafer_radius_mm"": 150.0}",561
sample_000562,C11_Hotspot_Elliptic,1489,"{""center_angle"": ""random"", ""center_angle_rad"": 5.886393309285257, ""center_radius_ratio"": 0.5405991277255144, ""mode"": ""random"", ""n_particles"": 1489, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 5.779672163915162, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.07066279435383041, ""sigma_y_ratio"": 0.0713104081765204, ""wafer_radius_mm"": 150.0}",562
sample_000563,C07_StraightLine,571,"{""angle_deg"": 179.43344904606064, ""n_particles"": 571, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.04137573424862323, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7767586183190056, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03700506717928836}",563
sample_000564,C11_Hotspot_Elliptic,1318,"{""center_angle"": ""random"", ""center_angle_rad"": 5.745871460017398, ""center_radius_ratio"": 0.37043747842418634, ""mode"": ""random"", ""n_particles"": 1318, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 3.331981234964528, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.1177826507854259, ""sigma_y_ratio"": 0.027611169245970867, ""wafer_radius_mm"": 150.0}",564
sample_000565,C03_Ring,941,"{""n_particles"": 941, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.8276493394292006, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.08939066846980795}",565
sample_000566,C03_Ring,1166,"{""n_particles"": 1166, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.7064906812627532, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.19555578288725853}",566
sample_000567,C03_Ring,1250,"{""n_particles"": 1250, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6973883491263114, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.16936919749149607}",567
sample_000568,C04_Sector_Edge,1324,"{""angle_center_rad"": 2.3801758092990393, ""angle_width_deg"": 73.1110718480629, ""edge_width_ratio"": 0.25733329865314974, ""n_particles"": 1324, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.972748459724885, ""radial_beta_beta"": 3.2642388994055365, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 4.6543620198484055, ""wafer_radius_mm"": 150.0}",568
sample_000569,C04_Sector_Edge,1484,"{""angle_center_rad"": 2.828148289172722, ""angle_width_deg"": 30.23546038587313, ""edge_width_ratio"": 0.2900771174242615, ""n_particles"": 1484, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.0005382390033866, ""radial_beta_beta"": 1.0046805329123165, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 7.612054029537724, ""wafer_radius_mm"": 150.0}",569
sample_000570,C01_Uniform,1113,"{""n_particles"": 1113, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",570
sample_000571,C11_Hotspot_Elliptic,555,"{""center_angle"": ""random"", ""center_angle_rad"": 5.629186000305246, ""center_radius_ratio"": 0.07379316293970126, ""mode"": ""random"", ""n_particles"": 555, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 4.855907645919976, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.047652671306785105, ""sigma_y_ratio"": 0.024540042537892943, ""wafer_radius_mm"": 150.0}",571
sample_000572,C07_StraightLine,514,"{""angle_deg"": 152.02654659318804, ""n_particles"": 514, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.09899258771467645, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.8390965557943622, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04246996878416581}",572
sample_000573,C07_StraightLine,984,"{""angle_deg"": 22.801713889292692, ""n_particles"": 984, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.21424844363739476, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7161872034008709, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.016385361596219974}",573
sample_000574,C07_StraightLine,1363,"{""angle_deg"": 89.32289185034227, ""n_particles"": 1363, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.2364924822234617, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.4234159778968107, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.032549259293625385}",574
sample_000575,C07_StraightLine,572,"{""angle_deg"": 58.96617356362452, ""n_particles"": 572, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.1117287673645006, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.36330700968197405, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.020502467748600983}",575
sample_000576,C01_Uniform,1492,"{""n_particles"": 1492, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",576
sample_000577,C01_Uniform,942,"{""n_particles"": 942, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",577
