sample_id,label,n_particles,pattern_params,seed_offset
sample_000499,C02_EdgeBiased,99,"{""edge_bias"": 3.9652835546877783, ""n_particles"": 99, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",499
sample_000500,C04_Sector_Edge,200,"{""angle_center_rad"": 5.474840175340405, ""angle_width_deg"": 62.29458348930111, ""edge_width_ratio"": 0.2566851086367132, ""n_particles"": 200, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.3049487230191863, ""radial_beta_beta"": 2.722049498178507, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 9.995441291747369, ""wafer_radius_mm"": 150.0}",500
sample_000501,C08_CurvedScratch,143,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 6.088738862310739, ""arc_radius_ratio"": 0.40050639028163937, ""n_particles"": 143, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 74.11071493802702, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.024522789803261065}",501
sample_000502,C05_Sector_Internal,141,"{""angle_center_rad"": 5.22434854895512, ""angle_width_deg"": 43.41963941996, ""edge_margin_norm"": 0.05, ""n_particles"": 141, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.16250803674959557, ""r_outer_ratio"": 0.5143480289335784, ""radial_beta_alpha"": 1.6113121398618686, ""radial_beta_beta"": 1.2591051762759167, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 5.282980244756196, ""wafer_radius_mm"": 150.0}",502
sample_000503,C06_RadialLines,49,"{""angular_jitter_deg"": 3.2721798477098583, ""n_lines"": 4, ""n_particles"": 49, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.7631096931750244, ""r_min_ratio"": 0.25874929161731597, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.02552094261866313, ""wafer_radius_mm"": 150.0}",503
sample_000504,C04_Sector_Edge,158,"{""angle_center_rad"": 1.5701906914243442, ""angle_width_deg"": 35.26610380345404, ""edge_width_ratio"": 0.28759364649560165, ""n_particles"": 158, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.1681820741985947, ""radial_beta_beta"": 2.292508905065145, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 8.83806464615795, ""wafer_radius_mm"": 150.0}",504
sample_000505,C09_Spiral,33,"{""end_r_ratio"": 0.9227551891854175, ""n_particles"": 33, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.19098457239346997, ""theta_max"": 14.020781016334292, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.030592507619942255}",505
sample_000506,C03_Ring,124,"{""n_particles"": 124, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.46223344327250654, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.1391352583792544}",506
sample_000507,C04_Sector_Edge,142,"{""angle_center_rad"": 3.2254270402088534, ""angle_width_deg"": 63.05908188937724, ""edge_width_ratio"": 0.07233897371481961, ""n_particles"": 142, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.4018225619872298, ""radial_beta_beta"": 3.0781852769606672, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 6.77276684551586, ""wafer_radius_mm"": 150.0}",507
sample_000508,C06_RadialLines,156,"{""angular_jitter_deg"": 1.6792299154952284, ""n_lines"": 6, ""n_particles"": 156, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.8220651377601755, ""r_min_ratio"": 0.029077678583627795, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.02483707258035645, ""wafer_radius_mm"": 150.0}",508
sample_000509,C07_StraightLine,200,"{""angle_deg"": 48.6721857871042, ""n_particles"": 200, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.050258520010199745, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.6837263670241097, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.017596760829499278}",509
sample_000510,C04_Sector_Edge,159,"{""angle_center_rad"": 2.391624431695576, ""angle_width_deg"": 84.48746121922761, ""edge_width_ratio"": 0.19667180398995487, ""n_particles"": 159, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.5119853071213643, ""radial_beta_beta"": 2.758492432202322, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 1.7751341453540874, ""wafer_radius_mm"": 150.0}",510
sample_000511,C07_StraightLine,97,"{""angle_deg"": 19.194594817020583, ""n_particles"": 97, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.14740902992736912, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7710575899997728, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03662018047330275}",511
sample_000512,C04_Sector_Edge,74,"{""angle_center_rad"": 0.6747044728688402, ""angle_width_deg"": 47.19882652824607, ""edge_width_ratio"": 0.0665483272786722, ""n_particles"": 74, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.7025693166470215, ""radial_beta_beta"": 0.9317363726512584, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 7.880390072607756, ""wafer_radius_mm"": 150.0}",512
sample_000513,C04_Sector_Edge,14,"{""angle_center_rad"": 3.531197170473015, ""angle_width_deg"": 81.58242701522134, ""edge_width_ratio"": 0.24664451964268197, ""n_particles"": 14, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.0768666679579684, ""radial_beta_beta"": 1.6705382929328696, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 5.646284590641082, ""wafer_radius_mm"": 150.0}",513
sample_000514,C02_EdgeBiased,128,"{""edge_bias"": 3.8991968479973567, ""n_particles"": 128, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",514
sample_000515,C09_Spiral,167,"{""end_r_ratio"": 0.8396636939847204, ""n_particles"": 167, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.22658042022232355, ""theta_max"": 12.998121600776633, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.011067005568155505}",515
sample_000516,C05_Sector_Internal,35,"{""angle_center_rad"": 0.20224980787130253, ""angle_width_deg"": 68.29400340357145, ""edge_margin_norm"": 0.05, ""n_particles"": 35, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.14300706403566227, ""r_outer_ratio"": 0.7607600672055908, ""radial_beta_alpha"": 3.4155530742644955, ""radial_beta_beta"": 1.9621669165978257, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 3.3825949214396096, ""wafer_radius_mm"": 150.0}",516
sample_000517,C08_CurvedScratch,136,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 6.236963852649314, ""arc_radius_ratio"": 0.5575010099704055, ""n_particles"": 136, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 50.66942338611979, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.053998265510710235}",517
sample_000518,C06_RadialLines,73,"{""angular_jitter_deg"": 1.8377932380490125, ""n_lines"": 6, ""n_particles"": 73, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.9225703872059132, ""r_min_ratio"": 0.12346002040695452, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.02903357692640978, ""wafer_radius_mm"": 150.0}",518
sample_000519,C02_EdgeBiased,53,"{""edge_bias"": 3.4198495946800422, ""n_particles"": 53, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",519
sample_000520,C06_RadialLines,155,"{""angular_jitter_deg"": 0.890158411676743, ""n_lines"": 8, ""n_particles"": 155, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.6556526177905171, ""r_min_ratio"": 0.18190688151452458, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.006838436062923451, ""wafer_radius_mm"": 150.0}",520
sample_000521,C09_Spiral,133,"{""end_r_ratio"": 0.9693416271468702, ""n_particles"": 133, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.23050343481569566, ""theta_max"": 17.816281300128146, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04355552133625775}",521
sample_000522,C04_Sector_Edge,84,"{""angle_center_rad"": 3.484698692319328, ""angle_width_deg"": 28.19431139165191, ""edge_width_ratio"": 0.17845181528250675, ""n_particles"": 84, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.803727671260973, ""radial_beta_beta"": 1.6831617012109974, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 1.9405443357142749, ""wafer_radius_mm"": 150.0}",522
sample_000523,C06_RadialLines,142,"{""angular_jitter_deg"": 3.1342626906355484, ""n_lines"": 8, ""n_particles"": 142, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.7035541555592342, ""r_min_ratio"": 0.19973396273107769, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.023378442298407683, ""wafer_radius_mm"": 150.0}",523
sample_000524,C03_Ring,107,"{""n_particles"": 107, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.888556593871054, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.19900930018574542}",524
sample_000525,C03_Ring,185,"{""n_particles"": 185, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.48672300623779513, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.034905705578909006}",525
sample_000526,C02_EdgeBiased,87,"{""edge_bias"": 3.7882130794336955, ""n_particles"": 87, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",526
sample_000527,C03_Ring,181,"{""n_particles"": 181, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6641462060652055, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.14383486570667048}",527
sample_000528,C08_CurvedScratch,69,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 5.811913939366253, ""arc_radius_ratio"": 0.8377265345355305, ""n_particles"": 69, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 78.33127987903119, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.0436924567767101}",528
sample_000529,C10_Hotspot_Iso,150,"{""center_angle"": ""random"", ""center_angle_rad"": 0.4811099549525039, ""center_radius_ratio"": 0.12601010793210773, ""mode"": ""random"", ""n_particles"": 150, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.10086825482162887, ""wafer_radius_mm"": 150.0}",529
sample_000530,C07_StraightLine,78,"{""angle_deg"": 8.935309855359053, ""n_particles"": 78, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.29918769147398405, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.6961231083679521, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.024215305988201055}",530
sample_000531,C02_EdgeBiased,179,"{""edge_bias"": 3.0693100646574374, ""n_particles"": 179, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",531
sample_000532,C05_Sector_Internal,163,"{""angle_center_rad"": 1.9739105773886678, ""angle_width_deg"": 30.49504797454971, ""edge_margin_norm"": 0.05, ""n_particles"": 163, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.16761941337951977, ""r_outer_ratio"": 0.5076222351653845, ""radial_beta_alpha"": 3.209916077343056, ""radial_beta_beta"": 1.2004808896634842, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 1.0090171401728805, ""wafer_radius_mm"": 150.0}",532
sample_000533,C05_Sector_Internal,168,"{""angle_center_rad"": 0.08104450156234697, ""angle_width_deg"": 78.80095712033423, ""edge_margin_norm"": 0.05, ""n_particles"": 168, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.2512471186360199, ""r_outer_ratio"": 0.7116403106284235, ""radial_beta_alpha"": 3.746729977335, ""radial_beta_beta"": 2.4166336134725013, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 7.914597950588595, ""wafer_radius_mm"": 150.0}",533
sample_000534,C09_Spiral,145,"{""end_r_ratio"": 0.8861568383179399, ""n_particles"": 145, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.12796676229217402, ""theta_max"": 15.156033551813845, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.00779572827605854}",534
sample_000535,C09_Spiral,155,"{""end_r_ratio"": 0.9094251820689607, ""n_particles"": 155, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.2463973770705599, ""theta_max"": 12.931522114459748, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.01159863115452191}",535
sample_000536,C06_RadialLines,88,"{""angular_jitter_deg"": 3.6187828968091966, ""n_lines"": 4, ""n_particles"": 88, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.6763459928115835, ""r_min_ratio"": 0.13647500740984328, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.021723458600416377, ""wafer_radius_mm"": 150.0}",536
sample_000537,C05_Sector_Internal,177,"{""angle_center_rad"": 0.06268877287929138, ""angle_width_deg"": 30.430067681032497, ""edge_margin_norm"": 0.05, ""n_particles"": 177, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.39221085043603454, ""r_outer_ratio"": 0.7979123770408659, ""radial_beta_alpha"": 1.3836640032076768, ""radial_beta_beta"": 3.1906764641380145, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 5.829928443740779, ""wafer_radius_mm"": 150.0}",537
sample_000538,C03_Ring,23,"{""n_particles"": 23, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.42338619178629894, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.15524870794126536}",538
sample_000539,C02_EdgeBiased,34,"{""edge_bias"": 1.2413926820658507, ""n_particles"": 34, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",539
sample_000540,C05_Sector_Internal,176,"{""angle_center_rad"": 1.2338674249204715, ""angle_width_deg"": 40.59882174422414, ""edge_margin_norm"": 0.05, ""n_particles"": 176, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.0762505773944882, ""r_outer_ratio"": 0.6532017292724742, ""radial_beta_alpha"": 1.3116139750789926, ""radial_beta_beta"": 2.1273399831653146, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 0.605213828063933, ""wafer_radius_mm"": 150.0}",540
sample_000541,C06_RadialLines,182,"{""angular_jitter_deg"": 3.343681866451274, ""n_lines"": 8, ""n_particles"": 182, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.6467743933282288, ""r_min_ratio"": 0.19872690053729966, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.013873036161774885, ""wafer_radius_mm"": 150.0}",541
sample_000542,C08_CurvedScratch,152,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 3.9415951410432437, ""arc_radius_ratio"": 0.5704354287589597, ""n_particles"": 152, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 136.7649029630626, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.02568403816176017}",542
sample_000543,C03_Ring,150,"{""n_particles"": 150, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.7148016324027784, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.09169838520889584}",543
sample_000544,C01_Uniform,27,"{""n_particles"": 27, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",544
sample_000545,C10_Hotspot_Iso,90,"{""center_angle"": ""random"", ""center_angle_rad"": 1.3397110264660579, ""center_radius_ratio"": 0.2183296724998281, ""mode"": ""random"", ""n_particles"": 90, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.09265774393229245, ""wafer_radius_mm"": 150.0}",545
sample_000546,C08_CurvedScratch,69,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 1.540819642431542, ""arc_radius_ratio"": 0.7528168031396896, ""n_particles"": 69, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 99.0770108653332, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.05304022381012146}",546
sample_000547,C08_CurvedScratch,183,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 0.6470796324729803, ""arc_radius_ratio"": 0.46591656377583257, ""n_particles"": 183, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 105.59954808799259, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.05137780795389144}",547
sample_000548,C07_StraightLine,191,"{""angle_deg"": 104.11771968907196, ""n_particles"": 191, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.14999912175358568, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7147972532253557, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.02347444153979504}",548
sample_000549,C09_Spiral,162,"{""end_r_ratio"": 0.9932381192053737, ""n_particles"": 162, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.29649645115199136, ""theta_max"": 16.00646374870251, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.033412075565225026}",549
sample_000550,C10_Hotspot_Iso,77,"{""center_angle"": ""random"", ""center_angle_rad"": 0.7243928327249088, ""center_radius_ratio"": 0.5393980105014438, ""mode"": ""random"", ""n_particles"": 77, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.07906280137321418, ""wafer_radius_mm"": 150.0}",550
sample_000551,C02_EdgeBiased,144,"{""edge_bias"": 3.1392815254973376, ""n_particles"": 144, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",551
sample_000552,C04_Sector_Edge,100,"{""angle_center_rad"": 3.4470611886908324, ""angle_width_deg"": 36.70824742087381, ""edge_width_ratio"": 0.29534279729269836, ""n_particles"": 100, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.054181464182656, ""radial_beta_beta"": 1.7313146868880236, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 6.334709319486129, ""wafer_radius_mm"": 150.0}",552
sample_000553,C08_CurvedScratch,31,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 0.1486976162730301, ""arc_radius_ratio"": 0.6700297701353981, ""n_particles"": 31, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 138.76169508209136, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04600933008886961}",553
sample_000554,C05_Sector_Internal,76,"{""angle_center_rad"": 3.138181685061739, ""angle_width_deg"": 39.42834357822791, ""edge_margin_norm"": 0.05, ""n_particles"": 76, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.1237550633473172, ""r_outer_ratio"": 0.7245504346386513, ""radial_beta_alpha"": 2.2573843857562297, ""radial_beta_beta"": 2.3291256781612444, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 4.00535758956958, ""wafer_radius_mm"": 150.0}",554
sample_000555,C08_CurvedScratch,77,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 1.9844808606500037, ""arc_radius_ratio"": 0.5162333885176986, ""n_particles"": 77, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 137.2969692566104, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03108695758222369}",555
sample_000556,C01_Uniform,16,"{""n_particles"": 16, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",556
sample_000557,C07_StraightLine,198,"{""angle_deg"": 22.986808705521835, ""n_particles"": 198, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.14999257484334327, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.4073331368955193, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.010786697131081654}",557
sample_000558,C08_CurvedScratch,103,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 3.3855717142809376, ""arc_radius_ratio"": 0.5335655353729567, ""n_particles"": 103, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 132.4569395832415, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.0585034436760312}",558
sample_000559,C09_Spiral,194,"{""end_r_ratio"": 0.7646307082355456, ""n_particles"": 194, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.05682141438474716, ""theta_max"": 14.42016066168154, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.007128849145718138}",559
sample_000560,C01_Uniform,126,"{""n_particles"": 126, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",560
sample_000561,C09_Spiral,200,"{""end_r_ratio"": 0.7915985551165644, ""n_particles"": 200, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.10658708222438223, ""theta_max"": 7.96103091078329, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.01773516439559168}",561
sample_000562,C09_Spiral,199,"{""end_r_ratio"": 0.9759590183013188, ""n_particles"": 199, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.2627588921850874, ""theta_max"": 11.960782463465192, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.032029956386275725}",562
sample_000563,C07_StraightLine,17,"{""angle_deg"": 179.43344904606064, ""n_particles"": 17, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.04137573424862324, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7767586183190057, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03700506717928836}",563
sample_000564,C10_Hotspot_Iso,140,"{""center_angle"": ""random"", ""center_angle_rad"": 3.331981234964528, ""center_radius_ratio"": 0.22642931887676826, ""mode"": ""random"", ""n_particles"": 140, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.11753627865047321, ""wafer_radius_mm"": 150.0}",564
sample_000565,C04_Sector_Edge,63,"{""angle_center_rad"": 5.374000092253217, ""angle_width_deg"": 46.98525996048087, ""edge_width_ratio"": 0.2690016083793794, ""n_particles"": 63, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.3444149658038866, ""radial_beta_beta"": 3.362568286660406, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 3.6335408730580423, ""wafer_radius_mm"": 150.0}",565
sample_000566,C03_Ring,91,"{""n_particles"": 91, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.7064906812627532, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.19555578288725853}",566
sample_000567,C03_Ring,165,"{""n_particles"": 165, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6973883491263114, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.16936919749149607}",567
sample_000568,C06_RadialLines,111,"{""angular_jitter_deg"": 3.7936479891473507, ""n_lines"": 4, ""n_particles"": 111, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.7749205060988802, ""r_min_ratio"": 0.24879995838377966, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.029737217290204246, ""wafer_radius_mm"": 150.0}",568
sample_000569,C05_Sector_Internal,131,"{""angle_center_rad"": 2.828148289172722, ""angle_width_deg"": 43.15987763897974, ""edge_margin_norm"": 0.05, ""n_particles"": 131, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.3861079643939661, ""r_outer_ratio"": 0.762023043193495, ""radial_beta_alpha"": 1.4122612933905503, ""radial_beta_beta"": 1.4080541550630887, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 2.4300708086522915, ""wafer_radius_mm"": 150.0}",569
sample_000570,C02_EdgeBiased,153,"{""edge_bias"": 1.401024984130911, ""n_particles"": 153, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",570
